2010.468403,18.68
2010.495569,18.33
2010.522735,17.73
2010.549902,16.93
2010.577068,16.02
2010.604234,15.04
2010.6314,14.13
2010.658566,13.4
2010.685732,12.9
2010.712899,12.64
2010.740065,12.56
2010.767231,12.62
2010.794397,12.7
2010.821563,12.63
2010.848729,12.35
2010.875895,11.93
2010.903062,11.54
2010.930228,11.34
2010.957394,11.35
2010.98456,11.47
2011.011726,11.57
2011.038892,11.56
2011.066059,11.49
2011.093225,11.36
2011.120391,11.17
2011.147557,10.91
2011.174723,10.58
2011.201889,10.24
2011.229055,10.01
2011.256222,9.99
2011.283388,10.17
2011.310554,10.57
2011.33772,11.18
2011.364886,12.01
2011.392052,12.96
2011.419218,13.88
2011.446385,14.61
2011.473551,15.02
2011.500717,15.14
2011.527883,15.17
2011.555049,15.35
2011.582215,15.78
2011.609382,16.29
2011.636548,16.67
2011.663714,16.76
2011.69088,16.67
2011.718046,16.63
2011.745212,16.73
2011.772378,16.83
2011.799545,16.75
2011.826711,16.53
2011.853877,16.42
2011.881043,16.62
2011.908209,17.16
2011.935375,17.9
2011.962542,18.72
2011.989708,19.56
2012.016828,20.34
2012.04392,20.96
2012.071012,21.33
2012.098104,21.41
2012.125195,21.26
2012.152287,21.02
2012.179379,20.83
2012.206471,20.81
2012.233563,20.97
2012.260655,21.24
2012.287747,21.58
2012.314839,21.93
2012.341931,22.31
2012.369023,22.76
2012.396115,23.33
2012.423207,24.02
2012.450299,24.8
2012.477391,25.58
2012.504482,26.34
2012.531574,26.98
2012.558666,27.33
2012.585758,27.32
2012.61285,27.06
2012.639942,26.83
2012.667034,26.85
2012.694126,27.16
2012.721218,27.57
2012.74831,27.89
2012.775402,28.01
2012.802494,27.99
2012.829586,27.95
2012.856677,28.04
2012.883769,28.28
2012.910861,28.63
2012.937953,29
2012.965045,29.29
2012.992137,29.51
2013.019282,29.66
2013.046448,29.77
2013.073614,29.82
2013.10078,29.83
2013.127946,29.81
2013.155113,29.78
2013.182279,29.71
2013.209445,29.51
2013.236611,29.18
2013.263777,28.79
2013.290943,28.41
2013.318109,28.07
2013.345276,27.68
2013.372442,27.23
2013.399608,26.78
2013.426774,26.46
2013.45394,26.31
2013.481106,26.32
2013.508272,26.44
2013.535439,26.54
2013.562605,26.49
2013.589771,26.22
2013.616937,25.82
2013.644103,25.54
2013.671269,25.51
2013.698436,25.73
